Climate_condition,Road_Condition,Driving_Condition,Engine_RPM,Engine_Temperature,Fuel_Consumption_Rate,Engine_Load,Transmission_Fluid_Temperature,Shift_Time,Transmission_Line_Pressure,Brake_Pad_Wear,Brake_Rotor_Wear,Brake_Fluid_Level,Battery_Voltage,State_of_Charge,Battery_Current,Coolant_Temperature,Coolant_Flow_Rate,Radiator_Pressure,Fuel_Pressure,Fuel_Flow_Rate,Fuel_Injector_Pulse_Width,Maintenance_Type,Scheduled_Maintenance_Interval_km
Moderate,Rough,Highway,1086.3795963729299,0.0,58.77502929224588,7.390101908800936,83.99062072767947,0.44788716535764805,135.96000535095192,73.6976677106935,82.3616778406336,90.94756311625022,12.780066138626633,48.68634023975922,0.4589953808250611,89.65456307509042,3.970803723236433,14.593429870830779,84.0415463142921,13.492319547066785,2.1924827201141928,Inspection,7877.632563409251
Hot,Rough,Urban,2586.6256746468744,885.8438583570016,35.76453665697201,14.091133865972004,67.94470724942863,0.14754380125865718,175.8834901814403,99.52777585856266,50.44760302300624,100.97120089873057,11.75046123948139,96.2516396211564,-3.153811815787306,106.85663479021008,5.13221367810431,17.184773977922084,76.99016979233662,9.113935328114787,3.1398785839341943,Replacement,11381.136158002653
Cold,Rough,Highway,1568.8628257977123,0.0,78.28053753007742,15.024085751606759,57.75456439275358,0.2319931196440189,168.31863108038286,34.62005763335302,88.75779839575058,87.84903778693473,11.429815720917627,22.246973149628523,1.527366992215057,101.69265907880317,4.68618556273825,15.229831544705792,65.04873181739597,9.923036939719877,2.7136046584624114,Inspection,10379.651951374835
Moderate,Paved,Urban,5139.002170464823,0.0,12.693949796168368,12.77251852376241,76.54995168658489,1.6396541880816877,151.90279416911977,39.765107412338,43.49393501289165,101.52230792219844,12.215974954867413,3.3955955334183274,5.874828041515222,92.88384456935202,6.707490271043785,17.5839244645073,79.43409581380126,6.7734062601251805,2.752477818057615,Replacement,10530.624648613513
Moderate,Paved,Urban,3921.921567767924,0.0,19.458362418893582,6.188591099502114,70.9088133793537,0.2857490897943509,175.50353601632307,93.29508972793529,35.48849698590414,99.1380624126634,11.725822449140766,88.25550616860376,3.633453942447092,109.97943425840971,5.5329805990969065,13.438904243699213,70.9797312136547,11.625091668788196,3.3096053380506123,Replacement,8320.567339349549
Hot,Rough,Urban,3291.7148334302747,898.2670073648933,34.695256658292685,12.11321721153023,76.2125858762098,0.3013881491727223,141.84959123636767,30.729412568700678,73.68857387887502,104.90838560442643,11.505120142309673,21.45042322125209,1.50953280792928,96.58930554091533,5.419157781686097,12.879308887982628,77.29089545368907,9.771215111031763,1.7688409777930947,Repair,10365.595880647055
Moderate,Rough,Urban,5032.174103904853,0.0,74.3945859439228,13.518864021229831,107.66020945637433,0.7020961368900078,160.28261339127386,91.13506507021606,77.92419386669386,95.6838214057665,12.475061939737735,22.679852787852727,6.761980737152183,104.48765015379676,5.694034290235554,14.872794384428454,75.3445399780712,10.873691612085082,2.7366700294708903,Repair,8758.864323651489
Moderate,Rough,Highway,2988.9392633736375,0.0,68.88643329086786,16.683386334417712,91.28720811109268,0.6384036647096475,154.33698615045049,109.99304291991065,105.9198538843097,98.75619434320474,12.270508560294429,51.904583032540465,1.7795252929468708,108.22386700481889,5.2413176181469705,13.828095045738818,77.62899304640182,6.811339461970928,2.903300548428541,Replacement,9981.162167279468
Moderate,Rough,Highway,4546.191254993297,0.0,30.871678261848633,9.457276790294628,111.754956800793,1.1429359904959626,160.68028904418554,84.03995170062979,36.34563524735558,97.6023284731302,12.547618638870825,61.18959723542636,4.3683657239746605,86.01666685090362,4.280127260556711,14.708008764596862,81.7233883090599,11.540087428480392,3.555344250799772,Repair,8541.372141926247
Cold,Paved,Highway,5218.88589958415,0.0,93.31047664788518,7.022456215530985,96.46086643515217,1.3145245543955653,142.43162793396786,92.95510405034398,61.606726254599884,107.03347869304383,12.330488239869563,67.90319042307597,-6.046945680457575,74.88230473467439,5.491628701187599,16.04754534182414,70.5036945501249,11.812318307671532,2.259488257300248,Repair,10318.081856762574
Moderate,Paved,Highway,1021.3680474685654,0.0,93.1287460478129,6.1205793009367415,89.17741860576514,1.3682769130270498,130.87209333082762,39.38185721415505,2.4619595342335376,101.57148731728877,12.102419097812795,10.65627800241844,-1.3365041268332443,79.45010194925852,5.588412030226445,15.127838642303153,74.36104796005816,5.906321618239394,2.716237475914389,Inspection,9956.79935137252
Hot,Paved,Urban,2895.275336465911,993.5566990731023,35.32804582735981,6.052981250303892,77.12024698359072,1.774176176161612,137.28508109449803,85.30505885202962,44.81256441442759,103.5127655372394,13.545407715006174,26.02970793203535,6.759822372103662,80.1053603493951,3.2580696800299873,16.975363722469567,77.48600230998962,10.149140137620794,4.624159862182893,Inspection,10756.769320043282
Moderate,Rough,Highway,4405.8228064735595,0.0,15.643473027297583,16.385445542890906,65.53119314384264,0.9524737902919388,159.15326988178055,19.983722741969526,43.56988682695283,89.61644941770304,11.755098175096757,4.04199453683648,3.4619708297848204,96.3801233716412,5.643801007376527,15.212302407808796,72.39922155446652,9.50142905499903,2.4254943649996807,Repair,10761.104291664913
Moderate,Paved,Highway,5606.074814652807,0.0,54.95060493602739,14.767848222625716,61.44473125182728,0.1064854322050987,134.40805528342972,17.70481964929114,92.71784357590981,94.99080775669049,12.01001712032409,88.4476075172197,-4.768467792404643,87.83566990266105,3.880590463354122,13.123599006329313,74.48521940726921,12.525866098992319,2.944405331066271,Repair,10608.97077714809
Moderate,Paved,Urban,2896.5011681127694,0.0,75.90010047352159,12.963533565148651,72.12864714185025,1.0757544702653683,163.43765081197702,22.280495800338684,70.50734847538642,99.11724685059784,13.070858106926444,22.20128445349082,-1.094525105905172,83.00260966492552,4.032022762867189,16.8188451941082,70.38103901642575,11.01488168430038,2.6469803818576034,Repair,8595.010239467494
Moderate,Paved,Urban,2004.9228290191077,0.0,82.2653104175667,8.255312263440246,66.8361490400068,1.473795717286953,155.64701513051716,56.19728459062336,7.231985241138894,95.92296633412076,11.710666874655782,0.3755433023864718,-8.36876149867283,86.21680963971313,6.299874471812563,14.331814467696104,75.47699988991795,7.039170553968761,3.109148096578871,Replacement,9907.135929230646
Moderate,Paved,Urban,5732.058181831386,0.0,83.56404997591683,10.547555301530576,107.40048982221893,0.7634508057451517,171.2922318948784,28.177171287683255,30.079842190837603,89.52749256642848,11.2927287625842,87.37990747098975,2.9192423912391874,102.96850224857226,5.353260791439185,12.40385538185024,78.32868105692897,13.555183950883748,3.6143728139216496,Inspection,9448.620321337066
Cold,Rough,Highway,3938.8242083205946,0.0,4.276843737039604,13.761587665936478,95.03479334025074,1.9761832119831373,171.90113277078356,91.31695528864401,22.26627374952808,102.90015931838653,12.010014519571863,68.84287149536163,7.049814833353965,83.4902849664173,2.9722134802326656,11.513633304661807,69.42433441621844,11.200227490274408,3.4374269956927996,Inspection,8769.220197930179
Cold,Rough,Urban,1739.0208574335604,0.0,38.58614965959599,12.919845337461593,123.54018058839938,0.39705226594051723,175.68283170359433,53.05821493305404,100.18929057121507,104.93962798814937,12.086479291638625,65.23706837021398,-8.132140898600891,106.12842718330248,4.777601194132788,13.393042963309336,71.70596440339446,12.215505211927722,3.5492088025621733,Repair,10407.905795205672
Cold,Paved,Highway,5455.238567166003,0.0,45.36694290443265,13.470888171089832,98.22171247812548,1.057557471789356,188.40645735010227,16.89585328481018,24.60254119594236,100.38062613079214,11.532059054856553,72.18048146603915,-1.0274414842388666,82.98674922402418,3.6721798829105756,14.576700320543692,71.05378581467319,10.666236261625711,3.1950645588413598,Repair,8582.956224483487
Moderate,Paved,Urban,2280.2343741993054,0.0,49.85558750059583,12.611389976641995,87.61901997905993,1.6807597406148664,145.39467188393422,6.341281446151359,18.853539413408484,106.4262759790951,12.331893586157147,6.275253118800206,-6.333799066101316,100.24977008327286,2.9737077350624483,13.276547475026984,73.70657534019409,11.835523604066701,3.3499229576181575,Replacement,10276.881694746267
Moderate,Rough,Highway,5567.9845697345245,0.0,11.40051574459947,11.110891003199633,72.11386986518465,0.6811740431480292,123.3493092608112,100.46160710122733,99.29785469726613,99.7720648205108,12.293368470791494,99.12141599694276,-3.7896970704828896,94.10652549326669,4.919336918421552,15.506296868241291,67.07317132213137,11.0145325680848,2.694129043106639,Repair,8323.803905368059
Cold,Paved,Highway,4003.1076704940087,0.0,85.63435013753201,14.082812570997586,66.12258417917506,0.9940930869638314,108.47795463606283,63.086425719472025,44.183385070631864,100.4948008197948,11.419839243793263,94.83673122461308,-2.850549197917516,91.6483157062185,6.496720032245318,15.087373691053227,70.06564811095858,11.728029743921134,3.5881459496318153,Repair,9348.207794284308
Hot,Rough,Urban,5856.56401738643,1072.5733577975725,56.40290050964304,12.085850861652165,74.46737835608475,1.2300219324366806,137.59804786472966,79.0976797866157,36.33696504304677,95.69466402440503,11.299115020652852,79.09806455764043,-4.712308101578532,104.14288313277142,4.7332904780344265,16.340983408445204,69.36821759599528,7.995281895661812,3.5430835967887018,Repair,9799.011773592716
Moderate,Rough,Urban,2341.0286864449267,0.0,45.95593116634421,12.864914264506641,52.88683276089992,1.669850361163878,167.9180317350035,84.26801601479036,33.135506593396585,104.39355561607061,12.257683147834516,99.28009108604353,-1.8479896247551983,82.08723238924985,5.440433752235618,14.326610674249336,73.42701065710082,10.77055618086867,2.671119541561352,Inspection,10615.57973057562
Moderate,Rough,Highway,4044.1764473964686,0.0,3.527657768564685,8.40777705905175,81.21110375968013,0.6501091394305404,139.8104624727113,87.70927938188166,90.28922597633631,91.97813772582957,11.994042130432714,73.29483309399548,2.1859694606287814,95.31305417647332,4.012291547601986,17.695627246617615,72.28529574466793,10.018426830546222,3.5290468347652206,Inspection,9927.154776204967
Cold,Rough,Highway,3319.9964474141434,0.0,94.95714481132113,14.474407867321812,67.76370954307559,1.8364551833984546,149.41513943395748,89.22164351328759,90.99262221043861,103.79437914239789,12.257284327538716,92.40504439717719,-6.246332704217768,81.80484004804828,5.28685755996282,11.795747229962124,71.41892046963697,10.257664183897557,3.3744650342890585,Repair,11810.158168619611
Cold,Rough,Urban,2370.278149032998,0.0,73.30047040548865,12.190748395482302,65.75358160927998,0.3220987417656567,106.36420522055647,71.13409897765993,72.44928600015187,95.63451014250751,12.083574371952423,58.4461638777368,-2.5452965611737746,92.45942398160328,4.042313729244204,14.80844341958808,70.5243286452881,10.267424529129169,2.698299857631099,Repair,10740.958276111876
Hot,Paved,Urban,2714.651925082714,673.4841066226448,85.78639701556739,9.68523929327077,88.24851395143735,0.4733458571212964,148.03675792113566,98.54370161720497,58.696975648106196,95.91852502760312,12.608162763383778,32.55503216134679,2.1490041804354707,111.54622884782698,4.569119649758985,15.140811814949654,79.57799299369807,11.933982067607666,3.113681574860183,Replacement,11518.512300962579
Cold,Rough,Highway,4156.0225790555105,0.0,18.073068642726554,12.693652892617887,55.830543776691485,1.3752401736087518,146.815556903257,84.31386788136362,77.73598779580297,94.39446253292421,12.448736953990855,86.84890969039566,-2.6791895436501276,84.50249623860306,7.018310685211328,13.690637576435895,70.72763940080274,10.124517151080914,2.8985886067334468,Replacement,7863.047173751983
Moderate,Rough,Highway,760.378457678528,0.0,93.28307906075433,11.692298158689786,92.90132418147057,0.6828910392869197,128.02654020204133,96.98363772339675,83.98844988472389,104.26118427979212,11.96161120241465,64.17855206326007,4.544905186913594,86.35745393734476,4.541414995980398,11.009006350047722,69.73754836660513,10.186405843860461,2.024519613833213,Inspection,10496.515765541893
Moderate,Rough,Urban,3078.8973238783265,0.0,74.10758302569155,8.791529438092361,73.31904027933604,0.16061136929412956,149.9193049897104,85.31764400968804,80.12495932182465,94.88875500967026,12.672454264008211,19.097314940833122,0.3393729939601295,76.86252257375368,4.232421832014206,15.02165029965377,73.18429224140887,10.414110819551693,2.8513113255741875,Replacement,9439.786423794689
Moderate,Paved,Highway,5079.259149277011,0.0,84.38378349857031,11.545814693624646,86.45634660006644,0.9153191413346199,116.04770129227609,94.61393502993704,92.23811231098875,97.30861441451088,11.12471721785097,24.246444649388753,6.044565278796664,88.62731410856351,4.501146688077511,15.834502508552813,70.98729913015168,6.73290617966777,3.052930507291754,Replacement,12571.91935329742
Cold,Paved,Highway,2569.211394517746,0.0,64.16055177727301,7.476039897492658,72.67656985134519,1.5882816538838944,156.626108799064,56.57110335864706,55.177044476315665,111.36064726144222,12.049344631380265,17.652783488916036,-0.09958132322657987,88.712228652599,7.149082180001328,16.126565906825356,69.48934499494098,7.484605731409973,2.8310195368127706,Replacement,11034.075051197273
Cold,Rough,Urban,2337.560293106827,0.0,0.3578412457324709,15.632073392027639,64.01971758876086,0.710564137298088,164.62823675000726,102.67860922042217,47.943555877519366,102.85409736071033,12.54953755354931,96.75788362619483,8.887159436171391,99.19174871095214,3.3593262774281314,15.580380699059063,79.89733677197181,10.509282364800764,3.293625809820229,Inspection,10386.278665811258
Moderate,Paved,Urban,3887.364178226631,0.0,29.282031328970803,9.504204991381194,56.75710272918526,1.4893234194818956,161.63824418011475,80.33253874761797,75.98928307602931,96.44544326412024,12.44058363800851,15.710793879491536,0.6099664617360655,85.0331122319129,6.902220062663057,11.937887824414304,79.8462631221771,12.312356967699312,2.6107287950699205,Repair,10563.910091376567
Hot,Paved,Highway,4409.613659415805,957.1016070595376,1.1708695204443176,6.328762589263998,102.48596362580685,0.5153969813851631,171.3121315531645,81.78371666635388,45.68627948589863,100.91909284427888,12.07672900433181,12.832084535837662,-5.582659564305887,90.3099776081055,6.251325911208047,17.065608450639377,72.52683255143866,11.298398847046451,4.035678384148538,Repair,9356.546962607481
Cold,Paved,Urban,1571.1099395813371,0.0,45.722607482407426,5.145760035844095,111.09615868761455,1.3176776933535428,143.45728729357933,10.810847368023468,56.13284858036166,92.67521689408058,12.64721672877032,39.91050644675098,0.4576537564467642,97.90088155983628,4.82608911931125,15.95519493181218,79.23287260408996,8.00648582372383,3.3180722341463835,Inspection,11101.146823878627
Cold,Paved,Urban,2059.5005314934315,0.0,80.12505840023681,11.0854778446236,80.0181810744976,1.3332559453814488,127.41018105102584,65.53532959589725,29.58603674575533,99.49147891535465,11.602134724315556,49.61902409003884,2.4835258345040088,89.47373813016709,5.4120909246041204,16.894744411165295,72.1661627168942,12.494097747043556,3.1173204879380156,Repair,9975.929883767098
Hot,Paved,Highway,1479.6430670184554,744.7957016042069,6.024327858994393,11.859217919514006,102.681667122945,0.9050716927330684,178.7448307128639,38.21492391059999,94.87029566073673,100.27744512170368,11.978635362738459,81.54562544345598,2.746385082544471,90.80031977264214,5.495002579421367,16.941769500660534,85.89640613131985,10.094467230803456,3.5804248806290886,Repair,10639.627044333458
Cold,Paved,Highway,5716.587728842393,0.0,98.70814801388565,9.685679997348135,77.53317131573326,0.23029679901011127,184.40903657936127,97.43572105760852,66.71259399464113,101.72382657482193,12.537290496160294,27.246880121589502,0.6498646835231245,93.13641935153407,5.074757928599728,16.638562124852367,81.39319916328022,11.705934983954885,3.7305998576467623,Repair,9960.490556579607
Cold,Paved,Urban,809.9040033430067,0.0,46.820450740164134,9.091858520919665,32.29178171189082,0.8829041597636786,143.3912468743252,31.225974598225037,52.00504513207495,100.66610722213781,11.737509575402195,2.1318301937540363,-3.476467023076635,104.00310216079697,5.839111957340736,17.02641570594456,72.5588630502641,11.300120081814716,3.490920324041941,Inspection,9981.312237468434
Moderate,Rough,Highway,3830.861036538989,0.0,30.067355939395323,9.952359919044262,94.6699312561442,0.8710405347279921,127.19719889849189,104.1233538646338,11.992448410065595,103.10739021787546,12.384419218577582,87.30534029771316,-2.187344600012433,86.41546053364205,5.460154105158143,13.13936409501752,69.61435954811071,7.0069116974137975,2.9457459034130093,Replacement,9524.411009867803
Hot,Paved,Urban,5620.933199519233,944.6104300938113,78.06467397772546,11.49110753216093,86.23042050006337,1.1322315351692227,168.6869589858652,86.5485897664223,36.79516178581489,100.96791533117947,11.632760102015187,3.4787209388852824,-1.0673952636551074,93.09129535786954,5.042727766364606,16.55929941872866,70.80627150990057,11.470518616792727,3.093754616656679,Replacement,10337.811004885565
Moderate,Paved,Urban,3766.846208594979,0.0,12.366788985527332,5.285471163909791,45.935482519377786,0.8464280619096878,112.01381610656568,43.83249911560696,0.561006234728112,101.61574567238915,12.939295667643824,4.320188040216899,3.043851410186189,84.5780498826418,4.277404353074495,14.61107113692494,77.12561420591598,9.30315189003477,2.843257365910621,Repair,9181.04208646086
Moderate,Rough,Urban,1361.3852399718662,0.0,50.2211717271209,16.06769084550548,114.95784677498395,0.3731510539811934,178.50612607110418,40.31397309859513,96.94583225525628,92.40407737117175,12.171203520918047,44.602029869924834,-1.4247566931136575,89.03291203208087,6.815656195574501,11.403866823354846,78.13513613374643,9.201059861560852,3.081289470064842,Replacement,11648.360349253619
Cold,Paved,Highway,4243.712248289032,0.0,20.617022945741216,8.17625251775982,62.47102658191631,0.41838491192556115,139.20085265304928,60.260232765708025,68.97204001728745,98.66687704762839,12.188334973367462,49.75393427085856,4.900748271907666,73.08755894432224,4.066238935129208,12.363812230639862,69.52748970923791,9.916557129131695,2.6575305583468776,Inspection,9693.862618293926
Moderate,Rough,Highway,3021.5966093717734,0.0,24.103419018966367,8.779101635192884,83.68366027828232,0.9886025716543947,130.98784508185335,62.57430631372522,97.73861135442445,100.9384870323122,11.700454870432175,92.63599018052435,-6.768048655317166,95.96390169292835,4.08867163451186,12.607357189710697,75.3542431454149,12.181037268753268,2.9834996893211225,Repair,9368.980424634632
Cold,Rough,Highway,4245.523731067815,0.0,17.56834225762396,7.992882547445481,76.14484759202384,0.6666810206213077,137.80220728513584,94.07431400642842,104.02914224509674,106.77124295194001,11.731573523812928,43.68525623273405,1.0861641885490394,91.57254806120734,3.3809478605865086,11.526040949927522,82.89507059683258,10.4297892312225,2.720426486911149,Repair,8708.526462420075
Cold,Rough,Urban,4774.942926291165,0.0,45.580649180562425,14.047945618297884,84.60763385887225,1.6436236478580715,143.953286694156,23.121092756686192,84.78178570004744,93.87301135306927,12.54323697890709,2.2172585004584078,3.2632669581411795,71.59747200940771,4.820883549917415,16.64686484709354,81.4759214403622,10.097699207068716,2.66504213683319,Inspection,9664.474227720231
Hot,Rough,Highway,3016.094242989267,913.7489852679574,35.9494453370807,8.357390802891153,60.86005992400374,0.35804484527417413,124.57758136583683,82.740233926519,18.1644887572746,97.90891182258149,12.065996311743,91.69534886340608,4.193427943178054,110.43774325346061,4.540878985671055,14.405616016042792,75.17364834668545,7.068830234057334,3.9124783562806553,Inspection,9736.602018294372
Cold,Rough,Urban,5995.00516622471,0.0,67.65119526104891,14.739626083762776,63.45628470850998,1.6556891908688214,166.68913853891965,107.05274744135494,63.400680360461074,102.25956467860154,12.260957237862128,74.43182024556691,1.921663636111651,102.52367800989218,5.913814439032195,13.230277265669251,67.39451296631673,8.676786270428424,3.2415910226100557,Inspection,8309.789082957343
Cold,Rough,Urban,4672.301164484483,0.0,59.81072613290899,14.864376497798418,72.09973444602205,1.6083990334859293,169.78601969760106,79.6016070356456,107.34180419250026,98.69481824175708,11.959856759981427,88.77357275768524,-9.606350283150022,99.59134457497855,5.618048359372276,17.740339885790217,82.59462812743142,10.459823986915483,3.0420378074468237,Repair,10482.990649095504
Cold,Paved,Urban,1571.8828964293175,0.0,48.05396185957599,9.088855797223868,42.68633253938175,0.39774354976960735,153.7016615541629,17.1815872609996,87.59110490948915,97.13299558637041,11.7575791418697,49.247566591376504,-11.914950155117808,73.35392519892697,4.611367251894265,15.678446633349552,73.94444149812728,7.281727087130869,2.5652151134721763,Inspection,8546.429022409116
Hot,Paved,Highway,1565.9502238758391,951.7440523062137,10.308706258576327,12.635576767377463,58.63685411312957,1.831764714654869,155.11405654698316,52.90529024546583,0.18572871624428222,104.18088258000452,11.906951076914906,74.54758928810502,-1.0440875958930838,112.976909047108,4.076265976380919,15.29943247375766,75.82115245304335,9.945980710924252,3.1071705048097877,Replacement,10659.738020692537
Moderate,Paved,Highway,2207.9007590146375,0.0,82.53659337547631,5.237761652995574,120.28907480537107,0.3634901064820427,160.32209629823464,74.24146872164513,22.224602286477023,108.7871359795415,11.22390869878026,26.70803944328294,-0.046574836104269476,87.06660344955033,4.818088912712268,15.082965547656054,76.17422395909799,7.287571088988686,3.873533082533473,Inspection,8977.839548219268
Cold,Rough,Highway,5572.822935266799,0.0,41.05775062643811,11.843180784093752,63.584560263144,1.4500071038084417,176.14742303489672,46.42444680245045,66.29219144644986,92.56751267745399,11.651811934996429,54.34610292351789,-0.14252569290350992,82.58876719757181,5.569977146340098,15.343549053523528,77.10845708422713,10.210575585325708,2.5934135000395697,Replacement,8571.81016155315
Cold,Paved,Highway,2107.6570569853247,0.0,44.9696084378383,5.229075284298615,104.48611308549424,0.15082500451476769,161.44286871027487,76.52428042190405,83.79634278556371,97.39146767281356,12.614823337294249,57.87755687970867,-5.367889456688095,87.98776760730834,5.367380725056118,13.878721679058053,68.90010239015778,8.823929170501515,2.9194618906451524,Repair,11063.302112668938
Moderate,Rough,Highway,2989.526810942724,0.0,30.68296937409488,15.511812813412016,70.88078038545687,1.8469472950258499,152.17732306329253,52.675001114311094,56.233402982371906,91.60648732600886,12.374492028322491,76.39136069445522,-3.238808089533422,84.4774002267893,3.0946273019878774,13.376727293334797,70.2637858656436,9.73329585737635,3.158581695576192,Inspection,10158.59702606287
Moderate,Paved,Urban,3421.846904340948,0.0,48.13809448923968,9.586187814790208,68.13767418225237,1.7708624754973605,141.36954791394658,12.331216058945515,51.12741727259832,102.6098519777097,12.87713221399369,17.900856347465943,-4.589128871897492,84.47447202694666,3.75962326347993,14.325346292418374,79.5581027157706,11.47075403601805,2.6410372596256235,Replacement,8875.160296386992
Moderate,Rough,Highway,5170.541940998139,0.0,24.226527161436174,16.146983632406133,73.49083572993764,0.30183048012810443,136.39991213036484,51.08924347227239,74.14483878053747,105.24331388309045,12.409144300533587,99.8135346356395,1.344067931255862,93.88353252249541,3.717352174178859,13.825623242440697,67.81524418975856,10.599554331561848,3.468847717215286,Replacement,9465.493829472867
Hot,Rough,Urban,3370.0284998833217,724.2635857519634,66.29775351943445,12.579031025177446,89.2216061184781,0.8622844677806295,125.61257616353885,101.88178345924555,55.08645126903209,110.5993965486225,12.70509317986297,47.115329376586665,-1.0604016130289342,90.06378671655285,4.0246550019010146,14.400502751037545,74.85528994381474,8.051937340170225,3.1904995552516344,Repair,11294.728493927003
Hot,Paved,Highway,6308.668004102979,933.4535949535896,91.056795829443,8.203861226126309,75.5321723389311,0.41600780050039043,146.38285816256897,9.383144457421954,89.09383044927311,91.49059469896412,10.921049129356167,50.3600632584842,-11.617948186193875,90.66281766104872,2.7853485014705113,11.638781826344886,80.01510319725507,6.368911244441621,3.042861208706104,Inspection,11310.107647941903
Cold,Paved,Urban,5169.31063759058,0.0,32.424605770208444,13.208588503854568,81.85433481164452,0.5998085846737796,166.24602678317956,48.250120072646716,56.67662042835943,92.79797434675531,11.716712469760068,55.0076805928476,4.417791790520541,90.09960667899466,4.425635420439911,13.188790264019545,77.1291560429018,7.522776815194616,3.321900763889713,Inspection,10342.771644447352
Cold,Paved,Urban,5598.213954996811,0.0,63.88743059146827,13.308925183569562,72.31068685668961,1.051341886652352,124.87567493074981,32.35054200714041,15.606486512657503,100.8176048107277,12.304960220595401,37.53105677297268,-4.593464453149108,103.3318169218548,4.342979731272376,15.043724949735001,75.31763990687173,11.121326898288618,3.2078679584127148,Inspection,8492.232118666685
Moderate,Paved,Highway,657.1729204394303,0.0,51.18161821054582,13.71530549875022,53.41689846732508,1.3298586511597168,149.56990751287512,60.48238180715971,95.51454046862288,99.67076613376196,12.277090247296638,66.60254659158355,-7.022144364096099,91.48360785707109,4.771319899510428,12.748328337880524,74.33231032651473,10.377761156303478,2.685686669068222,Replacement,8107.800348462265
Hot,Paved,Urban,3401.3848344443077,985.403967919174,76.70180629886394,6.678877247447557,91.23163196995577,0.6824136260944972,175.2601802420318,52.10909904271498,82.89723144343726,100.51140148193193,11.677658944297036,32.7469019384109,-4.417267238384434,118.59790306986248,5.17633588973456,14.539365025238924,76.74253151237338,11.052335908368107,2.390172903391357,Repair,11250.66811202678
Hot,Paved,Highway,1952.461197756905,860.6741382070136,42.00701530286835,14.718786315730377,72.4625253236313,0.7502999597064429,189.9063939367901,23.162070711451022,60.948429838922365,106.68911076630249,11.642312258468786,96.44514998990074,2.019019868960406,122.25390470107612,4.1523157214483755,19.52353114080433,81.4838165852376,10.470119708242647,3.448437840752162,Repair,8619.482142599683
Hot,Paved,Highway,3986.3229795823117,964.2251319091935,7.775671822537822,5.93470281257785,82.60219053568619,0.6510567532029804,141.210706918949,68.59447164609229,12.574418385103957,95.91699271930676,12.214444481018319,37.33684482213898,-1.644948249024725,103.80275146893133,5.893364748561209,15.252389177893825,83.42771459778682,11.623753590193513,3.6980479235779242,Inspection,8968.92186796036
Moderate,Rough,Urban,2422.483759924321,0.0,35.39557911415226,7.376744794920044,79.311636774992,1.022026957120861,151.10248243862122,73.75913834455166,95.36966045414765,90.03865343022086,12.981805992889859,24.074619029419353,2.2838319771223543,103.68223074321817,5.943153377004209,13.234964275578145,71.43635419529538,10.715190946032683,2.1370804642841437,Replacement,8829.171907099708
Moderate,Paved,Urban,2852.477496337386,0.0,19.05813048341146,11.912157606594244,117.7528097468338,1.152219398376167,162.17333223031102,3.439078217832947,16.114704655644008,109.83733892531788,11.705455087578136,19.977778181767913,-1.0163082030588297,96.95567415759233,4.750349392630676,15.827280959104252,69.08308508701386,10.477547969776467,2.9127375796096406,Inspection,8943.727422615546
Cold,Rough,Urban,1120.9926567301695,0.0,38.93317842273437,8.653695808264786,76.73317766405223,1.4093699026793456,164.7850116998045,70.50949430907386,34.877393018230045,99.70120059396935,11.973020501498835,92.85161378109431,2.664536790067743,99.38866411026065,4.83181987030047,16.017339623345,72.02072970418848,12.280181912680895,2.9672365461232975,Repair,10846.579447988775
Hot,Rough,Highway,5498.738335466602,949.3072701797756,49.90606554630037,14.07495798752818,110.66303240078221,1.9225393715812933,166.81561508080796,88.79638388625216,92.47168621922823,100.33685177851045,12.260759442200643,66.83581544793192,-4.184922553439099,109.58346439443807,4.543263148988508,11.36132969901123,78.80296028277563,7.382052552052834,2.2783015836591414,Replacement,9781.83612318109
Cold,Rough,Urban,642.2069190326577,0.0,5.507128024123875,12.32093565480244,99.15314528008854,1.0508585681189597,157.57042067030258,89.38860784642506,105.39700565119334,101.86563573017007,12.505760187387267,21.254388857914574,2.1336145809503453,70.62065047519035,5.503826701268752,18.478626872521716,80.50451098569243,8.155050074874431,2.8931038700590284,Replacement,11234.961315983443
Moderate,Paved,Urban,2772.430622390937,0.0,22.93742785119627,9.852572495233362,67.05869584507292,1.6856796021181666,137.27818139495412,44.003080064228804,85.007193367681,96.25398450089331,12.00301494779929,66.67516330473711,7.090676761012943,102.05335052802475,6.4302029995719385,17.516381374038595,71.3018328627379,7.24846335050224,3.584292692274249,Replacement,10440.608892373102
Moderate,Rough,Urban,2446.038508387298,0.0,94.04375403292332,9.34782288868199,80.91360790317171,1.0717706810732794,139.97761394415073,66.87052404008989,50.208295830813555,102.00979186967581,11.599537623029315,80.86521174475504,-5.284039325159076,81.9319214203114,5.076603948787956,14.588967922661132,75.57035083435451,8.215418868212168,2.0667273687525918,Repair,9826.749328540169
Hot,Rough,Urban,4634.735795308327,1064.749562545675,57.14894794976518,14.470220174151237,89.45210433970192,1.0982609273038224,139.6154159125608,52.5084507321649,13.614277554755619,105.78550325510344,11.664129909770285,23.544684908384006,-1.4539125576631413,103.76060778897413,6.540394035062297,17.642159827599894,81.46897201909609,12.286703782609889,3.178455173108814,Repair,10332.160884828314
