Time,GPS,Speed(km/hr),Acceleration
6128,"(-69.294176, 25.344337)",94.1531717343361,-1.4193267401758982
6129,"(21.074029, 39.002942)",96.68378642484811,2.5306146905120164
6130,"(-74.932745, 30.626952)",96.20927072724695,-0.4745156976011577
6131,"(17.151071, 38.925242)",94.794065181046,-1.4152055462009514
6132,"(-80.120511, 26.752663)",97.29403221659433,2.4999670355483326
6133,"(16.104191, 38.613611)",97.4213363054596,0.12730408886527173
6134,"(-82.822075, 30.870084)",96.70160129684045,-0.7197350086191572
6135,"(13.226294, 39.604919)",97.58473329253461,0.8831319956941637
6136,"(-79.335685, 20.120795)",94.0495039906871,-3.5352293018475023
6137,"(14.501732, 41.521578)",97.65808015080837,3.608576160121269
6138,"(-79.897345, 12.424758)",98.1606848656138,0.5026047148054358
6139,"(15.535465, 43.378476)",99.52901710826916,1.3683322426553537
6140,"(-76.194591, 9.251186)",98.30217679380281,-1.2268403144663491
6141,"(19.473074, 44.026937)",100.0,3.2867486629961675
6142,"(-73.982207, 9.860135)",98.9110792240445,-1.0889207759555006
6143,"(17.367474, 43.518487)",97.17682106198201,-1.7342581620624817
6144,"(-74.150641, 10.441061)",99.14668743884228,1.969866376860269
6145,"(18.682968, 44.436335)",100.0,3.5586216997307685
6146,"(-77.329528, 6.407814)",100.0,2.315302680448173
6147,"(14.394729, 43.059202)",98.05867694083183,-1.941323059168164
6148,"(-76.316286, 6.98418)",99.71343304327787,1.654756102446043
6149,"(14.834407, 43.519076)",100.0,0.5616716997985023
6150,"(-78.142711, 8.80899)",100.0,0.33940217283367546
6151,"(14.368249, 42.450597)",100.0,1.376732804547566
6152,"(-75.388523, 9.193558)",98.50794828995451,-1.492051710045482
6153,"(14.716843, 47.240819)",98.72164825952376,0.21369996956925164
6154,"(-64.47986, -7.068368)",98.98691379444314,0.2652655349193804
6155,"(14.210035, 49.315078)",99.32751905162476,0.3406052571816237
6156,"(-65.875868, -15.677069)",98.25619878144359,-1.0713202701811795
6157,"(6.953263, 45.160344)",95.0950753407942,-3.1611234406493867
6158,"(-61.505522, -26.637451)",100.0,5.15372387959563
6159,"(3.614136, 49.367114)",99.64421894783317,-0.35578105216683037
6160,"(-31.737118, -46.575382)",100.0,0.6957553149356199
6161,"(1.069052, 46.599806)",96.21757474905209,-3.782425250947916
6162,"(-24.739557, -50.172493)",99.17917067872958,2.961595929677489
6163,"(-1.503047, 46.765687)",98.82289705731378,-0.3562736214157924
6164,"(0.198925, -54.661028)",99.34785186915403,0.5249548118402393
6165,"(-0.01456, 47.961029)",100.0,1.333172491132658
6166,"(-13.509439, -51.598534)",100.0,1.9853806270200014
6167,"(-3.667944, 49.188223)",100.0,2.2909776891153286
6168,"(14.146508, -50.624744)",97.61920829675933,-2.380791703240671
6169,"(-4.56948, 41.900945)",95.91178284758303,-1.7074254491763001
6170,"(45.022714, -35.365512)",92.82677349806227,-3.0850093495207656
6171,"(-3.432757, 44.87172)",91.29619994405611,-1.5305735540061542
6172,"(22.070075, -47.30129)",93.15204712875347,1.8558471846973559
6173,"(-3.224903, 46.062123)",93.83803249880313,0.6859853700496612
6174,"(15.143676, -46.083879)",95.21369093233703,1.3756584335339042
6175,"(-3.659017, 42.661282)",95.87738469143498,0.663693759097955
6176,"(32.025186, -48.522026)",98.77414489217536,2.896760200740378
6177,"(-3.05893, 41.899326)",97.87071413788259,-0.903430754292774
6178,"(30.212751, -52.058836)",100.0,4.813247641964438
6179,"(-4.588571, 40.61876)",98.02546876325904,-1.974531236740962
6180,"(59.210672, -34.982064)",99.06868218840661,1.0432134251475664
6181,"(-2.467263, 40.995375)",100.0,1.002832759880464
6182,"(23.456405, -55.100967)",97.54837474859424,-2.4516252514057575
6183,"(-2.752607, 38.046869)",97.65835311058196,0.1099783619877146
6184,"(72.541187, -29.455931)",98.40531793637072,0.7469648257887618
6185,"(-2.877141, 34.076408)",97.07192762784447,-1.333390308526242
6186,"(41.502855, 113.651971)",94.31590980460572,-2.7560178232387456
6187,"(-5.221786, 29.192632)",95.01080128974803,0.694891485142306
6188,"(41.193867, 114.846805)",95.24949275824565,0.23869146849761352
6189,"(-4.132336, 29.893896)",95.70943526850326,0.4599425102575983
6190,"(35.212286, 116.095676)",94.78637889735788,-0.9230563711453774
6191,"(-3.043492, 30.886767)",91.12709662499468,-3.659282272363199
6192,"(22.9124, 120.974885)",90.41767522088747,-0.7094214041072058
6193,"(1.182559, 31.627888)",92.1365150946515,1.718839873764032
6194,"(-41.968929, 118.864726)",94.73792711625055,2.601412021599053
6195,"(4.667227, 31.93205)",96.25099758275898,1.5130704665084436
6196,"(-67.7126, 92.709276)",95.28545377637549,-0.9655438063834993
6197,"(1.019123, 27.340949)",94.0744741944785,-1.2109795818969866
6198,"(-20.316545, 118.240028)",92.36358083863064,-1.7108933558478545
6199,"(3.876504, 26.835285)",93.14054365668166,0.7769628180510133
6200,"(-39.418325, 110.928597)",95.80346663522067,2.6629229785390214
6201,"(2.989406, 28.691358)",95.2428573991809,-0.5606092360397665
6202,"(-44.128564, 113.998707)",97.24036232487478,1.9975049256938788
6203,"(6.800146, 31.177129)",97.97948302529932,0.7391207004245335
6204,"(-67.389935, 85.791238)",93.62457067073956,-4.354912354559754
6205,"(14.132724, 26.983173)",96.21327019052332,2.5886995197837614
6206,"(-68.993988, 78.003883)",98.73879664089837,2.5255264503750547
6207,"(14.358522, 27.721519)",100.0,2.7816758606647505
6208,"(-74.084598, 78.275008)",100.0,0.8090285988036943
6209,"(9.542828, 26.894011)",100.0,1.3384435190704294
6210,"(-66.085989, 93.490346)",100.0,0.886810476161241
6211,"(11.201768, 27.635828)",100.0,1.2573144642038847
6212,"(-73.137222, 84.642041)",98.69473102180008,-1.305268978199915
6213,"(6.1901, 29.733598)",95.90131961912363,-2.79341140267645
6214,"(-62.385917, 92.560745)",93.18831930744938,-2.713000311674255
6215,"(4.777329, 30.21795)",93.6847405293521,0.4964212219027208
6216,"(-62.957398, 103.237235)",95.18955828462761,1.5048177552755075
6217,"(-1.321553, 31.542453)",95.1282709357199,-0.0612873489077177
6218,"(-2.690054, 121.863221)",92.56826824386064,-2.560002691859249
6219,"(-3.928371, 28.529375)",95.06524851374665,2.4969802698860066
6220,"(25.959554, 117.805366)",94.41926339089896,-0.6459851228476916
6221,"(-7.468959, 23.678161)",99.0610507874121,4.641787396513137
6222,"(32.98495, 118.67829)",99.87265685920947,0.811606071797369
6223,"(-8.058211, 28.194438)",100.0,0.19323792001352452
6224,"(54.499072, 108.165873)",99.97513966446394,-0.024860335536056682
6225,"(-5.849863, 29.524369)",97.23384166224244,-2.741298002221499
6226,"(49.492073, 113.076193)",100.0,3.261917001883821
6227,"(-5.584161, 32.436418)",100.0,3.2291789158052917
6228,"(65.292442, 102.447021)",99.61037313235997,-0.38962686764003923
6229,"(-3.086481, 33.250326)",99.03226724193081,-0.5781058904291516
6230,"(42.021271, 119.923599)",99.20787999355575,0.17561275162494408
6231,"(-3.082554, 31.317326)",100.0,0.804959352028185
6232,"(25.184221, 121.186419)",97.41641157510408,-2.5835884248959258
6233,"(-4.329299, 25.638775)",97.37611452477877,-0.04029705032530534
6234,"(19.883176, 124.744767)",100.0,5.109732701721224
6235,"(-4.566483, 26.914253)",98.32926656549613,-1.6707334345038765
6236,"(24.882195, 115.17808)",95.4276757527363,-2.901590812759824
6237,"(-3.591556, 23.874265)",93.23584327389057,-2.1918324788457344
6238,"(12.110257, 115.580596)",94.78585411907717,1.5500108451866048
6239,"(-4.386987, 19.538118)",96.20063223554264,1.4147781164654665
6240,"(10.312859, 113.460851)",96.55743625298524,0.3568040174426047
6241,"(-1.529958, 16.459014)",97.92321613906647,1.365779886081221
6242,"(-0.550593, 115.098332)",98.19483915574786,0.27162301668139244
6243,"(-1.115133, 18.762608)",97.1836651204033,-1.011174035344546
6244,"(-2.479165, 109.454838)",93.91302769171544,-3.270637428687869
6245,"(-1.914172, 18.234771)",92.76652565281736,-1.1465020388980742
6246,"(2.473911, 111.464009)",93.93081522052202,1.1642895677046574
6247,"(-2.080839, 15.402317)",94.4137632167145,0.4829479961924855
6248,"(1.573837, 108.95026)",94.90018081402714,0.486417597312632
6249,"(-1.71303, 15.762853)",96.17591060970324,1.2757297956760987
6250,"(4.222375, 112.014579)",97.26038199799811,1.0844713882948682
6251,"(-4.581295, 12.670697)",98.70691326671435,1.4465312687162446
6252,"(5.738586, 113.894152)",100.0,1.4880243944074156
6253,"(-0.746643, 17.682389)",100.0,0.9582940554003854
6254,"(-6.01256, 121.986361)",100.0,1.6207089056383626
6255,"(-1.773997, 23.662103)",99.80288289775487,-0.1971171022451293
6256,"(0.051919, 122.875306)",100.0,5.166177334931058
6257,"(-4.421526, 26.056529)",98.80436616355107,-1.1956338364489305
6258,"(22.851636, 121.691815)",100.0,1.2352123726145487
6259,"(-3.771558, 27.918697)",100.0,0.05789756483561037
6260,"(22.748601, 125.627255)",100.0,1.1603991056104683
6261,"(-2.33818, 26.565753)",100.0,0.1523223463057524
6262,"(3.659736, 125.800518)",100.0,3.4155769105560037
6263,"(-0.910536, 25.552856)",100.0,3.357775532414047
6264,"(-0.975938, 128.287748)",100.0,1.4807032162266354
6265,"(-1.660144, 27.737901)",100.0,0.8015214877047716
6266,"(6.073599, 124.392256)",97.77918635608367,-2.2208136439163297
6267,"(-1.929767, 26.536157)",100.0,4.177535209844463
6268,"(0.717845, 126.794647)",100.0,2.942081339414915
6269,"(-1.691063, 29.963013)",98.16425033540841,-1.8357496645915907
6270,"(7.956892, 128.697922)",98.43794206014678,0.2736917247383733
6271,"(-7.875783, 30.178316)",97.52490173080803,-0.9130403293387623
6272,"(64.203153, 100.388831)",96.9844686091006,-0.5404331217074172
6273,"(-4.833331, 32.934494)",95.45058443601405,-1.533884173086545
6274,"(60.119894, 108.356529)",98.33636637273905,2.8857819367250017
6275,"(-4.005016, 36.922145)",98.95294846753283,0.6165820947937894
6276,"(90.0, 35.800355)",99.52767883084282,0.5747303633099886
6277,"(-9.167603, 37.32011)",99.57229003783172,0.044611206988910274
6278,"(90.0, 32.095309)",100.0,1.1051911107036647
6279,"(-9.547767, 38.639717)",100.0,1.6971801505236122
6280,"(86.292163, 18.736073)",97.73631102195584,-2.2636889780441596
6281,"(-12.551249, 37.02421)",98.3098600828413,0.5735490608854592
6282,"(85.038757, 35.54925)",95.34949970624827,-2.960360376593026
6283,"(-8.225991, 36.890942)",94.19754669374898,-1.1519530124992885
6284,"(82.885186, 38.119432)",94.72039035758284,0.5228436638338609
6285,"(-14.139485, 37.188341)",97.25177519768978,2.531384840106944
6286,"(84.989501, 29.829567)",96.05714717532196,-1.1946280223678296
6287,"(-10.102378, 34.866855)",94.92929402784185,-1.1278531474801043
6288,"(82.767598, 57.129093)",93.73448194175711,-1.1948120860847373
6289,"(-8.725969, 33.982436)",93.11980588683255,-0.6146760549245649
6290,"(76.27003, 68.471211)",90.56315244300012,-2.556653443832429
6291,"(-7.271702, 33.767393)",93.03196702586676,2.4688145828666443
6292,"(76.956704, 74.405377)",92.96396779920718,-0.06799922665957764
6293,"(-3.727666, 30.70409)",91.97621570390946,-0.9877520952977221
6294,"(30.865861, 118.876604)",93.4613100754446,1.4850943715351352
6295,"(-0.75345, 32.150203)",95.41472844388186,1.9534183684372597
6296,"(-14.069958, 126.084661)",96.28324545729797,0.8685170134161044
6297,"(0.253383, 27.047319)",100.0,4.242970893412354
6298,"(-15.280008, 127.284678)",100.0,0.45781635618402444
6299,"(-0.85367, 28.910847)",98.62419965891164,-1.37580034108836
6300,"(-5.515918, 127.377947)",98.0696382508184,-0.5545614080932368
6301,"(-1.66452, 27.089262)",100.0,2.13299198264232
6302,"(3.859011, 124.305053)",100.0,0.6939119240064454
6303,"(-2.363604, 22.021852)",100.0,2.0156715280584825
6304,"(7.942432, 124.009121)",99.71627668393597,-0.28372331606402235
6305,"(-1.699389, 31.005982)",97.21199594656962,-2.5042807373663534
6306,"(5.030458, 129.225673)",97.93605470865442,0.7240587620848065
6307,"(-3.202649, 35.491214)",95.88810826008344,-2.0479464485709755
6308,"(77.255225, 90.375635)",95.11513338613948,-0.7729748739439717
6309,"(-4.691455, 37.319122)",96.6298057484887,1.5146723623492282
6310,"(90.0, 23.787143)",97.59068726560102,0.9608815171123088
6311,"(-1.972304, 41.580209)",97.81808856161801,0.22740129601699574
6312,"(11.30128, -54.38787)",97.15394025459047,-0.6641483070275447
6313,"(-0.303488, 39.107026)",97.4496814234345,0.2957411688440262
6314,"(-35.498885, -47.934079)",95.07304449080873,-2.3766369326257775
6315,"(1.82096, 38.745337)",94.93123634216951,-0.14180814863921493
6316,"(-78.869186, -9.811545)",96.8521681197506,1.9209317775810855
6317,"(3.406074, 37.03414)",94.64539927388525,-2.2067688458653527
6318,"(-90.0, 32.916651)",93.16750139706119,-1.4778978768240656
6319,"(-0.841705, 37.71586)",92.82511283541798,-0.34238856164321135
6320,"(-41.375908, -44.188259)",91.8698415880844,-0.955271247333584
6321,"(-5.371491, 35.77047)",90.27769189917315,-1.592149688911251
6322,"(84.185007, 58.96856)",89.34059582801147,-0.9370960711616736
6323,"(-6.293651, 36.873036)",91.06555380485602,1.724957976844551
6324,"(90.0, 31.344073)",96.14558658577147,5.0800327809154435
6325,"(-9.269884, 36.69059)",96.64699161536673,0.5014050295952561
6326,"(90.0, 37.468099)",98.3573689471071,1.7103773317403728
6327,"(-2.679377, 36.051779)",96.41195785820551,-1.945411088901589
6328,"(78.650474, 80.361732)",94.03696341638397,-2.374994441821543
6329,"(-4.351899, 35.438917)",94.00761288920738,-0.029350527176589064
6330,"(81.737153, 71.099415)",92.34736522368577,-1.660247665521606
6331,"(-1.535166, 32.943007)",92.80217782443397,0.4548126007481967
6332,"(4.328146, 123.267717)",90.2602209660154,-2.5419568584185717
6333,"(-2.445419, 28.542529)",92.32359838478982,2.0633774187744285
6334,"(9.861136, 118.537889)",91.3529708204028,-0.9706275643870159
6335,"(-1.52811, 27.073724)",90.13913237957568,-1.2138384408271208
6336,"(4.132423, 116.00967)",89.81984658983598,-0.31928578973971217
6337,"(-3.539039, 26.082926)",89.81979455609883,-5.203373715240156e-05
6338,"(15.662465, 111.112295)",90.5954540700174,0.7756595139185727
6339,"(-3.600858, 24.59896)",87.32006354520308,-3.27539052481431
6340,"(7.057404, 115.3273)",90.90326780915368,3.5832042639505954
6341,"(0.683646, 28.487216)",90.51736941888325,-0.3858983902704211
6342,"(-18.335428, 113.251633)",86.32865825197655,-4.188711166906701
6343,"(-0.330295, 30.084356)",86.4358343275104,0.10717607553385465
6344,"(-15.080319, 119.606687)",88.0693913842259,1.6335570567154836
6345,"(-1.081289, 27.638142)",90.54776333359484,2.4783719493689493
6346,"(-2.805548, 120.716825)",92.23348059175926,1.6857172581644155
6347,"(-2.117125, 29.39458)",89.57369902103854,-2.6597815707207273
6348,"(8.921744, 117.526325)",88.79247589944708,-0.7812231215914589
6349,"(-0.57493, 31.591664)",88.33028308116772,-0.46219281827936437
6350,"(-12.958987, 120.036031)",90.25779867995894,1.9275155987912198
6351,"(-3.074162, 30.713052)",90.55609961704609,0.2983009370871478
6352,"(22.464597, 115.018608)",89.81855336164865,-0.7375462553974361
6353,"(-6.168945, 27.712121)",88.51674674796102,-1.301806613687625
6354,"(35.403364, 101.828671)",86.58986076836997,-1.9268859795910485
6355,"(-10.333155, 21.53133)",90.31341711223776,3.723556343867788
6356,"(35.989702, 106.160226)",92.79834789023138,2.484930777993628
6357,"(-8.409685, 22.496269)",91.71100500179925,-1.0873428884321392
6358,"(34.66339, 108.516653)",94.24152014999885,2.5305151481996044
6359,"(-6.565826, 27.132403)",95.23705991601824,0.9955397660193934
6360,"(37.769878, 109.978456)",94.39182875109245,-0.8452311649257873
6361,"(-9.857582, 22.354568)",97.28787102015602,2.8960422690635723
6362,"(39.220852, 107.290114)",97.70090979093881,0.4130387707827897
6363,"(-9.148155, 19.421312)",99.98380973105418,2.2828999401153736
6364,"(31.578324, 112.868739)",99.85452619643566,-0.1292835346185292
6365,"(-7.337326, 19.735316)",100.0,0.4862923699838456
6366,"(24.751171, 117.469063)",100.0,2.409269779337302
6367,"(-4.838889, 19.599554)",100.0,0.17682330719881628
6368,"(18.250783, 118.977953)",100.0,0.24574691263986295
6369,"(-4.775034, 21.192255)",98.12319034996193,-1.8768096500380629
6370,"(17.437984, 111.738934)",94.26166977438507,-3.8615205755768676
6371,"(-3.770509, 18.55198)",93.97476677854529,-0.2869029958397795
6372,"(6.074063, 109.807242)",91.89578432642624,-2.0789824521190523
6373,"(-4.771505, 13.644634)",93.78641267784532,1.8906283514190785
6374,"(9.511637, 104.168014)",93.01590771753756,-0.7705049603077634
6375,"(-5.498991, 13.905494)",90.8382704447885,-2.177637272749058
6376,"(12.424048, 103.546307)",92.12069012976062,1.282419684972112
6377,"(-4.820792, 13.115524)",90.49873325713634,-1.6219568726242797
6378,"(8.355337, 103.902245)",92.26198872167916,1.763255464542823
6379,"(-2.404745, 9.177602)",94.13220897174234,1.87022025006318
6380,"(-0.089144, 100.236368)",89.75883328183714,-4.373375689905201
6381,"(-1.132585, 10.17858)",91.09107757303838,1.332244291201239
6382,"(1.277748, 99.955045)",90.2673418464713,-0.8237357265670762
6383,"(-3.965141, 6.554871)",90.92360201104944,0.6562601645781359
6384,"(4.519295, 93.976179)",89.25802920919496,-1.6655728018544784
6385,"(-4.958586, 7.07179)",89.48567555988059,0.2276463506856246
6386,"(3.846255, 95.223508)",89.96986402155765,0.4841884616770698
6387,"(-4.338253, 7.952897)",91.27411359521923,1.304249573661576
6388,"(4.658691, 96.274658)",90.43633256225993,-0.8377810329592976
6389,"(-0.681868, 6.453864)",89.73304816922797,-0.7032843930319663
6390,"(-3.067257, 98.567911)",91.01430203586676,1.2812538666387943
6391,"(-1.316179, 12.098548)",89.43615758299453,-1.5781444528722437
6392,"(-0.495856, 107.034457)",91.28248362131421,1.8463260383196827
6393,"(-2.925465, 20.855736)",90.55779905874914,-0.7246845625650791
6394,"(4.653982, 112.141231)",89.53515087526311,-1.0226481834860255
6395,"(-3.382558, 21.348103)",90.22590377543824,0.6907529001751287
6396,"(7.85644, 112.233886)",89.43885909152556,-0.7870446839126879
6397,"(-2.597211, 25.453237)",88.6817388590013,-0.7571202325242561
6398,"(8.60822, 111.355823)",86.71286026818784,-1.9688785908134607
6399,"(-4.728254, 26.914314)",85.64559267679786,-1.0672675913899752
6400,"(21.837155, 109.674263)",87.42049473275925,1.7749020559613964
6401,"(-4.934004, 24.525532)",89.96180583484326,2.5413111020840122
6402,"(21.780221, 109.097001)",89.115296883565,-0.8465089512782698
6403,"(-7.724504, 22.00947)",89.23774449850801,0.12244761494301518
6404,"(30.506298, 103.444349)",86.80269295199918,-2.4350515465088343
6405,"(-7.010492, 24.963939)",86.97894501055944,0.17625205856025997
6406,"(30.124543, 108.668058)",88.65484972629726,1.6759047157378133
6407,"(-8.751325, 23.221965)",95.15212167441918,6.497271948121926
6408,"(35.220034, 108.083591)",98.27394103838263,3.121819363963452
6409,"(-5.839787, 22.499105)",97.8684475352961,-0.4054935030865379
6410,"(24.21261, 117.682609)",98.86873337427978,1.0002858389836793
6411,"(-4.592595, 22.723312)",100.0,1.3362153971736797
6412,"(16.930158, 117.658543)",98.83240988443694,-1.1675901155630617
6413,"(-7.008616, 16.891053)",100.0,1.910867624315055
6414,"(18.764043, 113.12526)",100.0,1.876873103821173
6415,"(-5.543937, 21.372867)",98.84341378946195,-1.1565862105380504
6416,"(21.115963, 116.05185)",97.60723602672827,-1.2361777627336783
6417,"(-7.983422, 16.408361)",100.0,2.902232106883345
6418,"(23.265075, 111.577497)",100.0,1.148954926080462
6419,"(-12.443237, 14.562621)",100.0,3.0219452671258864
6420,"(32.657431, 102.866365)",98.78233299739654,-1.2176670026034664
6421,"(-11.331859, 16.604012)",96.37026714215224,-2.4120658552442884
6422,"(24.821276, 105.629118)",94.60042188520903,-1.7698452569432106
6423,"(-10.248329, 16.080119)",96.49429264530492,1.8938707600958924
6424,"(30.874272, 104.994608)",97.64777124605556,1.1534786007506364
6425,"(-11.787173, 20.465066)",95.34888208754343,-2.298889158512128
6426,"(40.599257, 104.293358)",99.30539050176971,3.956508414226275
6427,"(-12.115103, 23.061832)",97.7789367403031,-1.5264537614666083
6428,"(51.199719, 101.134847)",100.0,4.103195216140973
6429,"(-14.360546, 22.925236)",100.0,2.214794600759841
6430,"(55.675226, 98.469023)",100.0,2.713752053026678
6431,"(-12.027009, 29.015256)",96.93067151373957,-3.069328486260431
6432,"(70.14586, 87.543221)",97.63546196082359,0.7047904470840225
6433,"(-11.27863, 28.782805)",98.57586275017448,0.940400789350887
6434,"(63.785828, 92.943156)",98.99778663788565,0.4219238877111796
6435,"(-11.295837, 28.959778)",98.98479590573609,-0.012990732149561174
6436,"(63.803824, 88.410082)",100.0,1.1854018982290306
6437,"(-18.015125, 25.307403)",100.0,0.9048842167156881
6438,"(64.503985, 83.702616)",99.38458732442177,-0.615412675578229
6439,"(-17.030883, 25.879162)",100.0,1.5367110407007676
6440,"(64.452733, 84.112008)",100.0,2.7139506143191965
6441,"(-19.442809, 26.605044)",100.0,4.211372526800608
6442,"(62.068295, 76.500882)",98.87944990232575,-1.1205500976742473
6443,"(-21.024452, 25.306916)",100.0,2.704967141900957
6444,"(67.078569, 76.773912)",100.0,0.14161372746151793
6445,"(-22.60628, 23.058226)",100.0,1.187669882679126
6446,"(57.632234, 76.377903)",99.95743091217936,-0.042569087820642254
6447,"(-23.8041, 22.859916)",97.2403292432992,-2.7171016688801655
6448,"(60.387736, 77.86396)",100.0,3.3559689808367295
6449,"(-22.883465, 25.542977)",100.0,2.2850484587693716
6450,"(65.999962, 73.992343)",99.5048398954879,-0.49516010451209197
6451,"(-19.166235, 26.810227)",96.95688422667185,-2.547955668816053
6452,"(69.669225, 70.812896)",98.30277552695334,1.3458913002814985
6453,"(-24.278068, 26.372005)",99.51859689338424,1.2158213664309037
6454,"(63.867813, 66.811382)",95.92619704603662,-3.592399847347627
6455,"(-18.592426, 26.551274)",94.44248308828924,-1.48371395774739
6456,"(66.320118, 76.553338)",96.60938460231424,2.1669015140250005
6457,"(-17.083249, 27.274253)",95.00252953807497,-1.6068550642392632
6458,"(65.958794, 78.892249)",95.34879834744605,0.3462688093710798
6459,"(-15.840787, 28.9894)",95.04588542700769,-0.30291292043835855
6460,"(68.423424, 76.860274)",95.69546616811009,0.649580741102401
6461,"(-17.905718, 28.852855)",98.38324769640451,2.687781528294417
6462,"(72.696046, 71.071144)",98.74622789174045,0.3629801953359417
6463,"(-13.259986, 32.909951)",95.47454070939247,-3.271687182347975
6464,"(76.506129, 61.118368)",94.51357764370748,-0.9609630656849926
6465,"(-12.94503, 34.644886)",93.34818055072147,-1.1653970929860171
6466,"(81.803648, 51.115662)",94.05671221629149,0.7085316655700207
6467,"(-11.829233, 36.549834)",92.29498582065571,-1.761726395635779
6468,"(78.43866, 42.337238)",92.6640827152625,0.36909689460678546
6469,"(-11.371664, 37.35222)",89.24387627569351,-3.420206439568987
6470,"(77.699939, 35.137822)",91.19009611286417,1.946219837170653
6471,"(-18.215894, 38.412368)",96.51201308054371,5.321916967679545
6472,"(73.270887, 29.092309)",91.87153026262189,-4.6404828179218205
6473,"(-17.867005, 40.177227)",90.45564139506223,-1.4158888675596593
6474,"(70.973248, 24.081224)",88.91900742339838,-1.536633971663842
6475,"(-12.678763, 37.951243)",87.01236184169984,-1.9066455816985453
6476,"(73.420236, 26.904276)",87.08964883707019,0.07728699537034688
6477,"(-12.980259, 38.848531)",87.17689546995572,0.08724663288553879
6478,"(71.230708, 24.909952)",86.93458397254939,-0.2423114974063334
6479,"(-10.534624, 41.640171)",85.93136991481138,-1.0032140577380027
6480,"(64.166737, 3.137356)",84.26479269105882,-1.666577223752574
6481,"(-6.380312, 40.285221)",83.79026244626982,-0.47453024478898903
6482,"(64.855309, -7.832753)",85.24942740719617,1.4591649609263384
6483,"(-7.849899, 39.733824)",85.31176638635544,0.0623389791592793
6484,"(69.905281, 3.566909)",87.22565451810888,1.9138881317534366
6485,"(-9.705894, 43.059104)",87.26600001884339,0.04034550073450266
6486,"(64.774666, -12.482726)",89.74108813376208,2.4750881149186936
6487,"(-4.536794, 39.194889)",88.70789518039464,-1.0331929533674262
6488,"(67.402687, -14.412652)",90.89912004831699,2.191224867922337
6489,"(-10.655038, 42.178201)",94.43637354899013,3.5372535006731463
6490,"(74.19544, -8.231255)",95.04268694774943,0.6063133987593002
6491,"(-10.418662, 41.972905)",98.26414543485362,3.22145848710418
6492,"(72.949284, -6.684389)",100.0,2.0665813533132846
6493,"(-13.49045, 43.504106)",99.5640673293619,-0.43593267063809377
6494,"(75.3531, -3.333445)",100.0,1.9742146074148867
6495,"(-14.158558, 42.319705)",99.9709942732037,-0.0290057267963017
6496,"(77.780039, 0.763742)",100.0,0.047191482119974815
6497,"(-10.965494, 43.837381)",100.0,1.1712901809637042
6498,"(67.685821, -14.786488)",100.0,1.1528057648744878
6499,"(-12.236474, 41.408808)",98.84141853874033,-1.1585814612596745
6500,"(75.616702, 1.886769)",97.232728347156,-1.6086901915843357
6501,"(-10.836974, 41.426366)",96.1837839434048,-1.048944403751195
6502,"(72.371947, 0.794034)",93.40702962266012,-2.7767543207446863
6503,"(-12.095786, 38.747227)",94.16075787870754,0.753728256047429
6504,"(82.818179, 19.942693)",95.09335471233389,0.932596833626343
6505,"(-14.996617, 37.483237)",97.19717315206157,2.103818439727677
6506,"(82.499543, 30.277722)",96.7520865360053,-0.4450866160562685
6507,"(-8.912853, 37.851059)",94.65690024019554,-2.09518629580976
6508,"(82.436787, 28.597233)",92.8996295413088,-1.7572706988867393
6509,"(-10.674767, 34.622851)",90.53122368320831,-2.3684058581004916
6510,"(75.459756, 55.481379)",86.96731809799434,-3.563905585213969
6511,"(-10.866006, 33.770228)",88.37658828733828,1.4092701893439457
6512,"(74.233217, 59.123274)",87.03151436248618,-1.3450739248520964
6513,"(-9.968961, 33.433496)",87.16030834692252,0.12879398443633583
6514,"(68.998838, 64.800828)",85.08309775200105,-2.0772105949214645
6515,"(-11.897477, 34.842417)",84.794646921148,-0.2884508308530526
6516,"(74.054388, 50.562366)",85.69329116997687,0.8986442488288704
6517,"(-9.436201, 37.227902)",86.49132815081182,0.798036980834947
6518,"(75.995237, 31.037793)",84.85822564221853,-1.6331025085932958
6519,"(-8.145712, 38.152942)",86.51539477408146,1.6571691318629227
6520,"(78.801688, 21.392551)",88.26945986975929,1.754065095677832
6521,"(-13.31407, 39.015589)",89.97243070212612,1.7029708323668296
6522,"(77.735582, 20.733663)",90.07924684529495,0.10681614316882157
6523,"(-10.919741, 38.328485)",94.38721345172851,4.307966606433561
6524,"(84.756005, 24.298505)",96.70434152770228,2.3171280759737733
6525,"(-9.684178, 38.853711)",95.66457577334266,-1.039765754359619
6526,"(84.229288, 18.125958)",96.3782407855965,0.7136650122538359
6527,"(-9.406457, 39.607894)",94.46818699627771,-1.9100537893187906
6528,"(80.935405, 10.349078)",94.23386481028069,-0.23432218599701776
6529,"(-7.795512, 41.996008)",93.74660575390308,-0.48725905637760497
6530,"(69.321638, -16.227331)",95.52059329667979,1.7739875427767111
6531,"(-11.095929, 43.548116)",95.55999401546119,0.03940071878140086
6532,"(69.679522, -11.012934)",96.50868980211249,0.948695786651303
6533,"(-10.259462, 45.044718)",94.71826569659852,-1.7904241055139618
6534,"(56.891884, -18.857162)",91.42531163116409,-3.2929540654344343
6535,"(-8.646925, 47.903341)",92.78132431423205,1.356012683067958
6536,"(41.616728, -30.001418)",93.24568458912475,0.4643602748926978
6537,"(-12.033958, 48.202102)",94.66830711693163,1.4226225278068847
6538,"(51.885139, -23.017687)",94.78067038664867,0.1123632697170351
